,at_id,act_id,trip_id,BegTime,EndTime,ActType,O_pur,D_pur,Mode,Numontrp,AT_Dur,new_id,student,worker,new_id_2
34600,13,7,-2,831,870,1,-2,-2,-2,-2,39,2937,False,False,2937
34601,14,-2,7,870,872,-2,1,11,8,2,2,2937,False,False,2937
34602,15,8,-2,872,882,11,-2,-2,-2,-2,10,2937,False,False,2937
34603,16,-2,8,882,884,-2,11,1,8,2,2,2937,False,False,2937
34604,17,9,-2,884,1440,1,-2,-2,-2,-2,556,2937,False,False,2937
34605,1,1,-2,0,510,1,-2,-2,-2,-2,510,2937,False,False,2937
34606,2,-2,1,510,525,-2,1,3,2,1,15,2937,False,False,2937
34607,3,2,-2,525,630,3,-2,-2,-2,-2,105,2937,False,True,2937
34608,4,-2,2,630,640,-2,3,8,1,1,10,2937,False,False,2937
34609,5,3,-2,640,725,8,-2,-2,-2,-2,85,2937,True,False,2937
34610,6,-2,3,725,730,-2,8,8,1,1,5,2937,False,False,2937
34611,7,4,-2,730,825,8,-2,-2,-2,-2,95,2937,True,False,2937
34612,8,-2,4,825,840,-2,8,8,1,1,15,2937,False,False,2937
34613,9,5,-2,840,1110,8,-2,-2,-2,-2,270,2937,True,False,2937
34614,10,-2,5,1110,1142,-2,8,1,2,1,32,2937,False,False,2937
34615,11,6,-2,1142,1440,1,-2,-2,-2,-2,298,2937,False,False,2937
34616,1,1,-2,0,895,1,-2,-2,-2,-2,895,2937,False,False,2937
34617,2,-2,1,895,900,-2,1,14,1,1,5,2937,False,False,2937
34618,3,2,-2,900,901,14,-2,-2,-2,-2,1,2937,False,False,2937
34619,4,-2,2,901,907,-2,14,1,1,1,6,2937,False,False,2937
34620,5,3,-2,907,1440,1,-2,-2,-2,-2,533,2937,False,False,2937
34621,1,1,-2,0,430,1,-2,-2,-2,-2,430,2937,False,False,2937
34622,2,-2,1,430,435,-2,1,13,3,3,5,2937,False,False,2937
34623,3,2,-2,435,490,13,-2,-2,-2,-2,55,2937,False,False,2937
34624,4,-2,2,490,495,-2,13,1,3,3,5,2937,False,False,2937
34625,5,3,-2,495,560,1,-2,-2,-2,-2,65,2937,False,False,2937
34626,6,-2,3,560,565,-2,1,14,3,3,5,2937,False,False,2937
34627,7,4,-2,565,573,14,-2,-2,-2,-2,8,2937,False,False,2937
34628,8,-2,4,573,580,-2,14,16,3,3,7,2937,False,False,2937
34629,9,5,-2,580,625,16,-2,-2,-2,-2,45,2937,False,False,2937
34630,10,-2,5,625,633,-2,16,1,3,3,8,2937,False,False,2937
34631,11,6,-2,633,940,1,-2,-2,-2,-2,307,2937,False,False,2937
34632,12,-2,6,940,946,-2,1,11,7,3,6,2937,False,False,2937
34633,13,7,-2,946,956,11,-2,-2,-2,-2,10,2937,False,False,2937
34634,14,-2,7,956,963,-2,11,1,7,3,7,2937,False,False,2937
34635,15,8,-2,963,968,1,-2,-2,-2,-2,5,2937,False,False,2937
34636,16,-2,8,968,978,-2,1,15,3,3,10,2937,False,False,2937
34637,17,9,-2,978,988,15,-2,-2,-2,-2,10,2937,False,False,2937
34638,18,-2,9,988,998,-2,15,1,3,3,10,2937,False,False,2937
34639,19,10,-2,998,1010,1,-2,-2,-2,-2,12,2937,False,False,2937
34640,20,-2,10,1010,1017,-2,1,13,3,3,7,2937,False,False,2937
34641,21,11,-2,1017,1035,13,-2,-2,-2,-2,18,2937,False,False,2937
34642,22,-2,11,1035,1045,-2,13,15,3,3,10,2937,False,False,2937
34643,23,12,-2,1045,1260,15,-2,-2,-2,-2,215,2937,False,False,2937
34644,24,-2,12,1260,1271,-2,15,1,3,3,11,2937,False,False,2937
34645,25,13,-2,1271,1440,1,-2,-2,-2,-2,169,2937,False,False,2937
34689,1,1,-2,0,390,1,-2,-2,-2,-2,390,2941,False,False,2941
34690,2,-2,1,390,400,-2,1,7,1,1,10,2941,False,False,2941
34691,3,2,-2,400,410,7,-2,-2,-2,-2,10,2941,False,False,2941
34692,4,-2,2,410,440,-2,7,8,10,1,30,2941,False,False,2941
34693,5,3,-2,440,860,8,-2,-2,-2,-2,420,2941,True,False,2941
34694,6,-2,3,860,890,-2,8,7,10,1,30,2941,False,False,2941
34695,7,4,-2,890,891,7,-2,-2,-2,-2,1,2941,False,False,2941
34696,8,-2,4,891,900,-2,7,1,1,1,9,2941,False,False,2941
34697,9,5,-2,900,1440,1,-2,-2,-2,-2,540,2941,False,False,2941
34698,1,1,-2,0,480,1,-2,-2,-2,-2,480,2942,False,False,2942
34699,2,-2,1,480,490,-2,1,8,1,1,10,2942,False,False,2942
34700,3,2,-2,490,745,8,-2,-2,-2,-2,255,2942,True,False,2942
34701,4,-2,2,745,755,-2,8,1,1,1,10,2942,False,False,2942
34702,5,3,-2,755,1440,1,-2,-2,-2,-2,685,2942,False,False,2942
35029,1,1,-2,0,410,1,-2,-2,-2,-2,410,2974,False,False,2974
35030,2,-2,1,410,415,-2,1,8,3,2,5,2974,False,False,2974
35031,3,2,-2,415,425,8,-2,-2,-2,-2,10,2974,True,False,2974
35032,4,-2,2,425,435,-2,8,8,10,2,10,2974,False,False,2974
35033,5,3,-2,435,780,8,-2,-2,-2,-2,345,2974,True,False,2974
35034,6,-2,3,780,790,-2,8,7,1,2,10,2974,False,False,2974
35035,7,4,-2,790,795,7,-2,-2,-2,-2,5,2974,False,False,2974
35036,8,-2,4,795,810,-2,7,1,1,2,15,2974,False,False,2974
35037,9,5,-2,810,1110,1,-2,-2,-2,-2,300,2974,False,False,2974
35038,10,-2,5,1110,1125,-2,1,11,3,4,15,2974,False,False,2974
35039,11,6,-2,1125,1155,11,-2,-2,-2,-2,30,2974,False,False,2974
35040,12,-2,6,1155,1170,-2,11,1,3,4,15,2974,False,False,2974
35041,13,7,-2,1170,1230,1,-2,-2,-2,-2,60,2974,False,False,2974
35042,14,-2,7,1230,1233,-2,1,1,3,3,3,2974,False,False,2974
35043,15,8,-2,1233,1234,1,-2,-2,-2,-2,1,2974,False,False,2974
35044,16,-2,8,1234,1235,-2,1,1,3,2,1,2974,False,False,2974
35045,17,9,-2,1235,1440,1,-2,-2,-2,-2,205,2974,False,False,2974
35063,1,1,-2,0,495,1,-2,-2,-2,-2,495,2976,False,False,2976
35064,2,-2,1,495,520,-2,1,8,10,1,25,2976,False,False,2976
35065,3,2,-2,520,895,8,-2,-2,-2,-2,375,2976,True,False,2976
35066,4,-2,2,895,915,-2,8,1,10,1,20,2976,False,False,2976
35067,5,3,-2,915,1025,1,-2,-2,-2,-2,110,2976,False,False,2976
35068,6,-2,3,1025,1038,-2,1,19,4,3,13,2976,False,False,2976
35069,7,4,-2,1038,1143,19,-2,-2,-2,-2,105,2976,False,False,2976
35070,8,-2,4,1143,1155,-2,19,11,4,3,12,2976,False,False,2976
35071,9,5,-2,1155,1165,11,-2,-2,-2,-2,10,2976,False,False,2976
35072,10,-2,5,1165,1167,-2,11,11,4,3,2,2976,False,False,2976
35073,11,6,-2,1167,1177,11,-2,-2,-2,-2,10,2976,False,False,2976
35074,12,-2,6,1177,1180,-2,11,1,4,3,3,2976,False,False,2976
35075,13,7,-2,1180,1440,1,-2,-2,-2,-2,260,2976,False,False,2976
35151,1,1,-2,0,405,1,-2,-2,-2,-2,405,2984,False,False,2984
35152,2,-2,1,405,415,-2,1,8,5,5,10,2984,False,False,2984
35153,3,2,-2,415,720,8,-2,-2,-2,-2,305,2984,True,False,2984
35154,4,-2,2,720,730,-2,8,1,4,5,10,2984,False,False,2984
35155,5,3,-2,730,1050,1,-2,-2,-2,-2,320,2984,False,False,2984
35156,6,-2,3,1050,1055,-2,1,14,5,5,5,2984,False,False,2984
35157,7,4,-2,1055,1065,14,-2,-2,-2,-2,10,2984,False,False,2984
35158,8,-2,4,1065,1070,-2,14,1,5,5,5,2984,False,False,2984
35159,9,5,-2,1070,1440,1,-2,-2,-2,-2,370,2984,False,False,2984
35160,1,1,-2,0,405,1,-2,-2,-2,-2,405,2985,False,False,2985
35161,2,-2,1,405,415,-2,1,8,5,5,10,2985,False,False,2985
35162,3,2,-2,415,720,8,-2,-2,-2,-2,305,2985,True,False,2985
35163,4,-2,2,720,730,-2,8,1,4,5,10,2985,False,False,2985
35164,5,3,-2,730,1050,1,-2,-2,-2,-2,320,2985,False,False,2985
35165,6,-2,3,1050,1055,-2,1,14,5,5,5,2985,False,False,2985
35166,7,4,-2,1055,1065,14,-2,-2,-2,-2,10,2985,False,False,2985
35167,8,-2,4,1065,1070,-2,14,1,5,5,5,2985,False,False,2985
35168,9,5,-2,1070,1440,1,-2,-2,-2,-2,370,2985,False,False,2985
35169,1,1,-2,0,405,1,-2,-2,-2,-2,405,2986,False,False,2986
35170,2,-2,1,405,415,-2,1,8,5,5,10,2986,False,False,2986
35171,3,2,-2,415,720,8,-2,-2,-2,-2,305,2986,True,False,2986
35172,4,-2,2,720,730,-2,8,1,4,5,10,2986,False,False,2986
35173,5,3,-2,730,1050,1,-2,-2,-2,-2,320,2986,False,False,2986
35174,6,-2,3,1050,1055,-2,1,14,5,5,5,2986,False,False,2986
35175,7,4,-2,1055,1065,14,-2,-2,-2,-2,10,2986,False,False,2986
35176,8,-2,4,1065,1070,-2,14,1,5,5,5,2986,False,False,2986
35177,9,5,-2,1070,1440,1,-2,-2,-2,-2,370,2986,False,False,2986
35178,1,1,-2,0,405,1,-2,-2,-2,-2,405,2987,False,False,2987
35179,2,-2,1,405,415,-2,1,8,5,5,10,2987,False,False,2987
35180,3,2,-2,415,720,8,-2,-2,-2,-2,305,2987,True,False,2987
35181,4,-2,2,720,730,-2,8,1,4,5,10,2987,False,False,2987
35182,5,3,-2,730,1050,1,-2,-2,-2,-2,320,2987,False,False,2987
35183,6,-2,3,1050,1055,-2,1,14,5,5,5,2987,False,False,2987
35184,7,4,-2,1055,1060,14,-2,-2,-2,-2,5,2987,False,False,2987
35185,8,-2,4,1060,1065,-2,14,1,5,5,5,2987,False,False,2987
35186,9,5,-2,1065,1440,1,-2,-2,-2,-2,375,2987,False,False,2987
35448,1,1,-2,0,435,1,-2,-2,-2,-2,435,3012,False,False,3012
35449,2,-2,1,435,445,-2,1,8,3,4,10,3012,False,False,3012
35450,3,2,-2,445,930,8,-2,-2,-2,-2,485,3012,True,False,3012
35451,4,-2,2,930,945,-2,8,1,3,4,15,3012,False,False,3012
35452,5,3,-2,945,1440,1,-2,-2,-2,-2,495,3012,False,False,3012
35453,1,1,-2,0,495,1,-2,-2,-2,-2,495,3013,False,False,3013
35454,2,-2,1,495,510,-2,1,6,3,2,15,3013,False,False,3013
35455,3,2,-2,510,515,6,-2,-2,-2,-2,5,3013,False,False,3013
35456,4,-2,2,515,520,-2,6,11,3,1,5,3013,False,False,3013
35457,5,3,-2,520,540,11,-2,-2,-2,-2,20,3013,False,False,3013
35458,6,-2,3,540,555,-2,11,8,3,1,15,3013,False,False,3013
35459,7,4,-2,555,690,8,-2,-2,-2,-2,135,3013,True,False,3013
35460,8,-2,4,690,700,-2,8,1,3,1,10,3013,False,False,3013
35461,9,5,-2,700,870,1,-2,-2,-2,-2,170,3013,False,False,3013
35462,10,-2,5,870,880,-2,1,16,3,1,10,3013,False,False,3013
35463,11,6,-2,880,960,16,-2,-2,-2,-2,80,3013,False,False,3013
35464,12,-2,6,960,970,-2,16,1,3,1,10,3013,False,False,3013
35465,13,7,-2,970,1170,1,-2,-2,-2,-2,200,3013,False,False,3013
35466,14,-2,7,1170,1175,-2,1,17,2,1,5,3013,False,False,3013
35467,15,8,-2,1175,1260,17,-2,-2,-2,-2,85,3013,False,False,3013
35468,16,-2,8,1260,1265,-2,17,1,2,1,5,3013,False,False,3013
35469,17,9,-2,1265,1440,1,-2,-2,-2,-2,175,3013,False,False,3013
35497,1,1,-2,0,465,1,-2,-2,-2,-2,465,3017,False,False,3017
35498,2,-2,1,465,480,-2,1,8,3,4,15,3017,False,False,3017
35499,3,2,-2,480,915,8,-2,-2,-2,-2,435,3017,True,False,3017
35500,4,-2,2,915,940,-2,8,1,6,4,25,3017,False,False,3017
35501,5,3,-2,940,1440,1,-2,-2,-2,-2,500,3017,False,False,3017
35502,1,1,-2,0,465,1,-2,-2,-2,-2,465,3018,False,False,3018
35503,2,-2,1,465,480,-2,1,8,3,4,15,3018,False,False,3018
35504,3,2,-2,480,490,8,-2,-2,-2,-2,10,3018,True,False,3018
35505,4,-2,2,490,495,-2,8,8,3,3,5,3018,False,False,3018
35506,5,3,-2,495,910,8,-2,-2,-2,-2,415,3018,True,False,3018
35507,6,-2,3,910,940,-2,8,1,6,4,30,3018,False,False,3018
35508,7,4,-2,940,1440,1,-2,-2,-2,-2,500,3018,False,False,3018
35509,1,1,-2,0,465,1,-2,-2,-2,-2,465,3019,False,False,3019
35510,2,-2,1,465,480,-2,1,6,3,4,15,3019,False,False,3019
35511,3,2,-2,480,490,6,-2,-2,-2,-2,10,3019,False,False,3019
35512,4,-2,2,490,495,-2,6,8,3,3,5,3019,False,False,3019
35513,5,3,-2,495,910,8,-2,-2,-2,-2,415,3019,True,False,3019
35514,6,-2,3,910,940,-2,8,1,6,4,30,3019,False,False,3019
35515,7,4,-2,940,1440,1,-2,-2,-2,-2,500,3019,False,False,3019
35761,1,1,-2,0,1026,8,-2,-2,-2,-2,1026,3036,True,False,3036
35762,2,-2,1,1026,1036,-2,8,15,4,4,10,3036,False,False,3036
35763,3,2,-2,1036,1152,15,-2,-2,-2,-2,116,3036,False,False,3036
35764,4,-2,2,1152,1160,-2,15,1,4,4,8,3036,False,False,3036
35765,5,3,-2,1160,1440,1,-2,-2,-2,-2,280,3036,False,False,3036
35766,1,1,-2,0,1026,8,-2,-2,-2,-2,1026,3037,True,False,3037
35767,2,-2,1,1026,1036,-2,8,15,4,4,10,3037,False,False,3037
35768,3,2,-2,1036,1152,15,-2,-2,-2,-2,116,3037,False,False,3037
35769,4,-2,2,1152,1160,-2,15,1,4,4,8,3037,False,False,3037
35770,5,3,-2,1160,1440,1,-2,-2,-2,-2,280,3037,False,False,3037
35789,1,1,-2,0,480,1,-2,-2,-2,-2,480,3040,False,False,3040
35790,2,-2,1,480,505,-2,1,8,3,3,25,3040,False,False,3040
35791,3,2,-2,505,945,8,-2,-2,-2,-2,440,3040,True,False,3040
35792,4,-2,2,945,970,-2,8,1,3,2,25,3040,False,False,3040
35793,5,3,-2,970,1440,1,-2,-2,-2,-2,470,3040,False,False,3040
35794,1,1,-2,0,405,1,-2,-2,-2,-2,405,3041,False,False,3041
35795,2,-2,1,405,440,-2,1,8,3,4,35,3041,False,False,3041
35796,3,2,-2,440,865,8,-2,-2,-2,-2,425,3041,True,False,3041
35797,4,-2,2,865,910,-2,8,1,3,4,45,3041,False,False,3041
35798,5,3,-2,910,1440,1,-2,-2,-2,-2,530,3041,False,False,3041
35804,1,1,-2,0,450,1,-2,-2,-2,-2,450,3043,False,False,3043
35805,2,-2,1,450,460,-2,1,8,1,1,10,3043,False,False,3043
35806,3,2,-2,460,900,8,-2,-2,-2,-2,440,3043,True,False,3043
35807,4,-2,2,900,910,-2,8,1,1,1,10,3043,False,False,3043
35808,5,3,-2,910,1440,1,-2,-2,-2,-2,530,3043,False,False,3043
35874,1,1,-2,0,510,1,-2,-2,-2,-2,510,3050,False,False,3050
35875,2,-2,1,510,525,-2,1,8,10,1,15,3050,False,False,3050
35876,3,2,-2,525,945,8,-2,-2,-2,-2,420,3050,True,False,3050
35877,4,-2,2,945,960,-2,8,1,10,1,15,3050,False,False,3050
35878,5,3,-2,960,1440,1,-2,-2,-2,-2,480,3050,False,False,3050
35942,1,1,-2,0,495,1,-2,-2,-2,-2,495,3056,False,False,3056
35943,2,-2,1,495,510,-2,1,8,6,3,15,3056,False,False,3056
35944,3,2,-2,510,945,8,-2,-2,-2,-2,435,3056,True,False,3056
35945,4,-2,2,945,960,-2,8,1,6,3,15,3056,False,False,3056
35946,5,3,-2,960,1440,1,-2,-2,-2,-2,480,3056,False,False,3056
35947,1,1,-2,0,420,1,-2,-2,-2,-2,420,3057,False,False,3057
35948,2,-2,1,420,450,-2,1,8,6,4,30,3057,False,False,3057
35949,3,2,-2,450,870,8,-2,-2,-2,-2,420,3057,True,False,3057
35950,4,-2,2,870,915,-2,8,1,10,1,45,3057,False,False,3057
35951,5,3,-2,915,1440,1,-2,-2,-2,-2,525,3057,False,False,3057
35952,1,1,-2,0,510,1,-2,-2,-2,-2,510,3058,False,False,3058
35953,2,-2,1,510,525,-2,1,8,6,4,15,3058,False,False,3058
35954,3,2,-2,525,930,8,-2,-2,-2,-2,405,3058,True,False,3058
35955,4,-2,2,930,960,-2,8,1,6,3,30,3058,False,False,3058
35956,5,3,-2,960,1440,1,-2,-2,-2,-2,480,3058,False,False,3058
35957,1,1,-2,0,450,1,-2,-2,-2,-2,450,3059,False,False,3059
35958,2,-2,1,450,475,-2,1,3,4,1,25,3059,False,False,3059
35959,3,2,-2,475,960,3,-2,-2,-2,-2,485,3059,False,True,3059
35960,4,-2,2,960,990,-2,3,11,4,1,30,3059,False,False,3059
35961,5,3,-2,990,995,11,-2,-2,-2,-2,5,3059,False,False,3059
35962,6,-2,3,995,1000,-2,11,8,4,1,5,3059,False,False,3059
35963,7,4,-2,1000,1440,8,-2,-2,-2,-2,440,3059,True,False,3059
35964,1,1,-2,0,840,8,-2,-2,-2,-2,840,3059,True,False,3059
35965,2,-2,1,840,855,-2,8,6,3,2,15,3059,False,False,3059
35966,3,2,-2,855,870,6,-2,-2,-2,-2,15,3059,False,False,3059
35967,4,-2,2,870,875,-2,6,11,3,2,5,3059,False,False,3059
35968,5,3,-2,875,1040,11,-2,-2,-2,-2,165,3059,False,False,3059
35969,6,-2,3,1040,1050,-2,11,1,3,2,10,3059,False,False,3059
35970,7,4,-2,1050,1080,1,-2,-2,-2,-2,30,3059,False,False,3059
35971,8,-2,4,1080,1090,-2,1,11,3,1,10,3059,False,False,3059
35972,9,5,-2,1090,1140,11,-2,-2,-2,-2,50,3059,False,False,3059
35973,10,-2,5,1140,1150,-2,11,1,3,1,10,3059,False,False,3059
35974,11,6,-2,1150,1440,1,-2,-2,-2,-2,290,3059,False,False,3059
35987,1,1,-2,0,380,1,-2,-2,-2,-2,380,3062,False,False,3062
35988,2,-2,1,380,400,-2,1,8,3,1,20,3062,False,False,3062
35989,3,2,-2,400,840,8,-2,-2,-2,-2,440,3062,True,False,3062
35990,4,-2,2,840,870,-2,8,1,3,1,30,3062,False,False,3062
35991,5,3,-2,870,1080,1,-2,-2,-2,-2,210,3062,False,False,3062
35992,6,-2,3,1080,1110,-2,1,1,1,1,30,3062,False,False,3062
35993,7,4,-2,1110,1440,1,-2,-2,-2,-2,330,3062,False,False,3062
36242,1,1,-2,0,424,1,-2,-2,-2,-2,424,3079,False,False,3079
36243,2,-2,1,424,450,-2,1,8,10,2,26,3079,False,False,3079
36244,3,2,-2,450,660,8,-2,-2,-2,-2,210,3079,True,False,3079
36245,4,-2,2,660,680,-2,8,1,10,2,20,3079,False,False,3079
36246,5,3,-2,680,1100,1,-2,-2,-2,-2,420,3079,False,False,3079
36247,6,-2,3,1100,1130,-2,1,15,6,4,30,3079,False,False,3079
36248,7,4,-2,1130,1215,15,-2,-2,-2,-2,85,3079,False,False,3079
36249,8,-2,4,1215,1247,-2,15,1,6,4,32,3079,False,False,3079
36250,9,5,-2,1247,1440,1,-2,-2,-2,-2,193,3079,False,False,3079
36251,1,1,-2,0,424,1,-2,-2,-2,-2,424,3080,False,False,3080
36252,2,-2,1,424,450,-2,1,8,10,2,26,3080,False,False,3080
36253,3,2,-2,450,660,8,-2,-2,-2,-2,210,3080,True,False,3080
36254,4,-2,2,660,680,-2,8,1,10,2,20,3080,False,False,3080
36255,5,3,-2,680,910,1,-2,-2,-2,-2,230,3080,False,False,3080
36256,6,-2,3,910,922,-2,1,11,6,3,12,3080,False,False,3080
36257,7,4,-2,922,1020,11,-2,-2,-2,-2,98,3080,False,False,3080
36258,8,-2,4,1020,1035,-2,11,11,6,3,15,3080,False,False,3080
36259,9,5,-2,1035,1048,11,-2,-2,-2,-2,13,3080,False,False,3080
36260,10,-2,5,1048,1055,-2,11,1,6,3,7,3080,False,False,3080
36261,11,6,-2,1055,1100,1,-2,-2,-2,-2,45,3080,False,False,3080
36262,12,-2,6,1100,1130,-2,1,15,6,4,30,3080,False,False,3080
36263,13,7,-2,1130,1215,15,-2,-2,-2,-2,85,3080,False,False,3080
36264,14,-2,7,1215,1247,-2,15,1,6,4,32,3080,False,False,3080
36265,15,8,-2,1247,1440,1,-2,-2,-2,-2,193,3080,False,False,3080
36318,1,1,-2,0,455,1,-2,-2,-2,-2,455,3085,False,False,3085
36319,2,-2,1,455,500,-2,1,8,10,2,45,3085,False,False,3085
36320,3,2,-2,500,825,8,-2,-2,-2,-2,325,3085,True,False,3085
36321,4,-2,2,825,885,-2,8,1,10,2,60,3085,False,False,3085
36322,5,3,-2,885,1020,1,-2,-2,-2,-2,135,3085,False,False,3085
36323,6,-2,3,1020,1080,-2,1,1,2,2,60,3085,False,False,3085
36324,7,4,-2,1080,1440,1,-2,-2,-2,-2,360,3085,False,False,3085
36325,1,1,-2,0,450,1,-2,-2,-2,-2,450,3086,False,False,3086
36326,2,-2,1,450,500,-2,1,8,10,2,50,3086,False,False,3086
36327,3,2,-2,500,825,8,-2,-2,-2,-2,325,3086,True,False,3086
36328,4,-2,2,825,885,-2,8,1,10,2,60,3086,False,False,3086
36329,5,3,-2,885,900,1,-2,-2,-2,-2,15,3086,False,False,3086
36330,6,-2,3,900,960,-2,1,1,1,1,60,3086,False,False,3086
36331,7,4,-2,960,1440,1,-2,-2,-2,-2,480,3086,False,False,3086
36817,1,1,-2,0,437,1,-2,-2,-2,-2,437,3124,False,False,3124
36818,2,-2,1,437,453,-2,1,8,3,2,16,3124,False,False,3124
36819,3,2,-2,453,920,8,-2,-2,-2,-2,467,3124,True,False,3124
36820,4,-2,2,920,930,-2,8,1,3,2,10,3124,False,False,3124
36821,5,3,-2,930,953,1,-2,-2,-2,-2,23,3124,False,False,3124
36822,6,-2,3,953,961,-2,1,15,3,2,8,3124,False,False,3124
36823,7,4,-2,961,1267,15,-2,-2,-2,-2,306,3124,False,False,3124
36824,8,-2,4,1267,1275,-2,15,1,3,1,8,3124,False,False,3124
36825,9,5,-2,1275,1440,1,-2,-2,-2,-2,165,3124,False,False,3124
37011,1,1,-2,0,445,1,-2,-2,-2,-2,445,3138,False,False,3138
37012,2,-2,1,445,455,-2,1,8,3,2,10,3138,False,False,3138
37013,3,2,-2,455,870,8,-2,-2,-2,-2,415,3138,True,False,3138
37014,4,-2,2,870,885,-2,8,1,3,2,15,3138,False,False,3138
37015,5,3,-2,885,930,1,-2,-2,-2,-2,45,3138,False,False,3138
37016,6,-2,3,930,945,-2,1,15,3,2,15,3138,False,False,3138
37017,7,4,-2,945,960,15,-2,-2,-2,-2,15,3138,False,False,3138
37018,8,-2,4,960,975,-2,15,1,3,2,15,3138,False,False,3138
37019,9,5,-2,975,1440,1,-2,-2,-2,-2,465,3138,False,False,3138
37059,1,1,-2,0,460,1,-2,-2,-2,-2,460,3141,False,False,3141
37060,2,-2,1,460,472,-2,1,8,4,3,12,3141,False,False,3141
37061,3,2,-2,472,915,8,-2,-2,-2,-2,443,3141,True,False,3141
37062,4,-2,2,915,920,-2,8,6,4,4,5,3141,False,False,3141
37063,5,3,-2,920,925,6,-2,-2,-2,-2,5,3141,False,False,3141
37064,6,-2,3,925,940,-2,6,1,4,3,15,3141,False,False,3141
37065,7,4,-2,940,1440,1,-2,-2,-2,-2,500,3141,False,False,3141
37122,1,1,-2,0,435,1,-2,-2,-2,-2,435,3149,False,False,3149
37123,2,-2,1,435,440,-2,1,8,1,2,5,3149,False,False,3149
37124,3,2,-2,440,450,8,-2,-2,-2,-2,10,3149,True,False,3149
37125,4,-2,2,450,465,-2,8,7,10,2,15,3149,False,False,3149
37126,5,3,-2,465,480,7,-2,-2,-2,-2,15,3149,False,False,3149
37127,6,-2,3,480,495,-2,7,8,10,2,15,3149,False,False,3149
37128,7,4,-2,495,960,8,-2,-2,-2,-2,465,3149,True,False,3149
37129,8,-2,4,960,985,-2,8,7,10,2,25,3149,False,False,3149
37130,9,5,-2,985,1020,7,-2,-2,-2,-2,35,3149,False,False,3149
37131,10,-2,5,1020,1035,-2,7,7,10,2,15,3149,False,False,3149
37132,11,6,-2,1035,1036,7,-2,-2,-2,-2,1,3149,False,False,3149
37133,12,-2,6,1036,1042,-2,7,1,1,2,6,3149,False,False,3149
37134,13,7,-2,1042,1440,1,-2,-2,-2,-2,398,3149,False,False,3149
37135,1,1,-2,0,435,1,-2,-2,-2,-2,435,3150,False,False,3150
37136,2,-2,1,435,440,-2,1,7,1,2,5,3150,False,False,3150
37137,3,2,-2,440,450,7,-2,-2,-2,-2,10,3150,False,False,3150
37138,4,-2,2,450,465,-2,7,7,10,2,15,3150,False,False,3150
37139,5,3,-2,465,480,7,-2,-2,-2,-2,15,3150,False,False,3150
37140,6,-2,3,480,495,-2,7,8,10,2,15,3150,False,False,3150
37141,7,4,-2,495,960,8,-2,-2,-2,-2,465,3150,True,False,3150
37142,8,-2,4,960,985,-2,8,7,10,2,25,3150,False,False,3150
37143,9,5,-2,985,1020,7,-2,-2,-2,-2,35,3150,False,False,3150
37144,10,-2,5,1020,1035,-2,7,7,10,2,15,3150,False,False,3150
37145,11,6,-2,1035,1036,7,-2,-2,-2,-2,1,3150,False,False,3150
37146,12,-2,6,1036,1042,-2,7,1,1,2,6,3150,False,False,3150
37147,13,7,-2,1042,1440,1,-2,-2,-2,-2,398,3150,False,False,3150
37327,1,1,-2,0,435,1,-2,-2,-2,-2,435,3164,False,False,3164
37328,2,-2,1,435,450,-2,1,7,4,3,15,3164,False,False,3164
37329,3,2,-2,450,460,7,-2,-2,-2,-2,10,3164,False,False,3164
37330,4,-2,2,460,470,-2,7,8,10,1,10,3164,False,False,3164
37331,5,3,-2,470,915,8,-2,-2,-2,-2,445,3164,True,False,3164
37332,6,-2,3,915,930,-2,8,8,10,1,15,3164,False,False,3164
37333,7,4,-2,930,1090,8,-2,-2,-2,-2,160,3164,True,False,3164
37334,8,-2,4,1090,1105,-2,8,11,4,3,15,3164,False,False,3164
37335,9,5,-2,1105,1155,11,-2,-2,-2,-2,50,3164,False,False,3164
37336,10,-2,5,1155,1175,-2,11,1,4,3,20,3164,False,False,3164
37337,11,6,-2,1175,1440,1,-2,-2,-2,-2,265,3164,False,False,3164
37601,1,1,-2,0,405,1,-2,-2,-2,-2,405,3190,False,False,3190
37602,2,-2,1,405,415,-2,1,8,3,3,10,3190,False,False,3190
37603,3,2,-2,415,750,8,-2,-2,-2,-2,335,3190,True,False,3190
37604,4,-2,2,750,790,-2,8,1,1,1,40,3190,False,False,3190
37605,5,3,-2,790,930,1,-2,-2,-2,-2,140,3190,False,False,3190
37606,6,-2,3,930,945,-2,1,16,1,1,15,3190,False,False,3190
37607,7,4,-2,945,1110,16,-2,-2,-2,-2,165,3190,False,False,3190
37608,8,-2,4,1110,1115,-2,16,13,3,3,5,3190,False,False,3190
37609,9,5,-2,1115,1140,13,-2,-2,-2,-2,25,3190,False,False,3190
37610,10,-2,5,1140,1143,-2,13,1,3,3,3,3190,False,False,3190
37611,11,6,-2,1143,1440,1,-2,-2,-2,-2,297,3190,False,False,3190
37705,1,1,-2,0,600,1,-2,-2,-2,-2,600,3197,False,False,3197
37706,2,-2,1,600,630,-2,1,16,6,1,30,3197,False,False,3197
37707,3,2,-2,630,690,16,-2,-2,-2,-2,60,3197,False,False,3197
37708,4,-2,2,690,720,-2,16,1,6,1,30,3197,False,False,3197
37709,5,3,-2,720,1440,1,-2,-2,-2,-2,720,3197,False,False,3197
37710,1,1,-2,0,300,1,-2,-2,-2,-2,300,3197,False,False,3197
